timestep_sec,station_id,station_edge,charging_capacity,waiting_capacity,vehicles_charging,vehicles_waiting,charging_vehicle_ids,waiting_vehicle_ids,charging_times_sec,waiting_times_sec,total_power_load_kW,charging_utilization_percent,waiting_utilization_percent,available_charging_slots,available_waiting_slots
186.0,pa_8_rev,NEG_E7,5,3,3,0,"easyBike_reverse2.1,easyBike_reverse3.1,easyBike_reverse4.1",NONE,"44.0,38.0,29.0",NONE,75.0,60.0,0.0,2,3
187.0,pa_2,E0,4,3,4,2,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1","89.0,96.0,92.0,44.0","36.0,15.0",80.0,100.0,66.7,0,1
187.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
187.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
187.0,pa_3_rev,NEG_E1,4,3,1,0,easyBike_reverse1.0,NONE,11.0,NONE,20.0,25.0,0.0,3,3
187.0,pa_6,E5,5,3,2,0,"easyBike_forward3.1,easyBike_forward3.0",NONE,"27.0,100.0",NONE,50.0,40.0,0.0,3,3
187.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
187.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
187.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
187.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
187.0,pa_8_rev,NEG_E7,5,3,3,0,"easyBike_reverse2.1,easyBike_reverse3.1,easyBike_reverse4.1",NONE,"45.0,39.0,30.0",NONE,75.0,60.0,0.0,2,3
188.0,pa_2,E0,4,3,4,2,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1","90.0,97.0,93.0,45.0","37.0,16.0",80.0,100.0,66.7,0,1
188.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
188.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
188.0,pa_3_rev,NEG_E1,4,3,1,0,easyBike_reverse1.0,NONE,12.0,NONE,20.0,25.0,0.0,3,3
188.0,pa_6,E5,5,3,2,0,"easyBike_forward3.1,easyBike_forward3.0",NONE,"28.0,101.0",NONE,50.0,40.0,0.0,3,3
188.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
188.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
188.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
188.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
188.0,pa_8_rev,NEG_E7,5,3,3,0,"easyBike_reverse2.1,easyBike_reverse3.1,easyBike_reverse4.1",NONE,"46.0,40.0,31.0",NONE,75.0,60.0,0.0,2,3
189.0,pa_2,E0,4,3,4,2,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1","91.0,98.0,94.0,46.0","38.0,17.0",80.0,100.0,66.7,0,1
189.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
189.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
189.0,pa_3_rev,NEG_E1,4,3,1,0,easyBike_reverse1.0,NONE,13.0,NONE,20.0,25.0,0.0,3,3
189.0,pa_6,E5,5,3,2,0,"easyBike_forward3.1,easyBike_forward3.0",NONE,"29.0,102.0",NONE,50.0,40.0,0.0,3,3
189.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
189.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
189.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
189.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
189.0,pa_8_rev,NEG_E7,5,3,3,0,"easyBike_reverse2.1,easyBike_reverse3.1,easyBike_reverse4.1",NONE,"47.0,41.0,32.0",NONE,75.0,60.0,0.0,2,3
190.0,pa_2,E0,4,3,4,2,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1","92.0,99.0,95.0,47.0","39.0,18.0",80.0,100.0,66.7,0,1
190.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
190.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
190.0,pa_3_rev,NEG_E1,4,3,1,0,easyBike_reverse1.0,NONE,14.0,NONE,20.0,25.0,0.0,3,3
190.0,pa_6,E5,5,3,2,0,"easyBike_forward3.1,easyBike_forward3.0",NONE,"30.0,103.0",NONE,50.0,40.0,0.0,3,3
190.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
190.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
190.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
190.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
190.0,pa_8_rev,NEG_E7,5,3,3,0,"easyBike_reverse2.1,easyBike_reverse3.1,easyBike_reverse4.1",NONE,"48.0,42.0,33.0",NONE,75.0,60.0,0.0,2,3
191.0,pa_2,E0,4,3,4,2,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1","93.0,100.0,96.0,48.0","40.0,19.0",80.0,100.0,66.7,0,1
191.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
191.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
191.0,pa_3_rev,NEG_E1,4,3,1,0,easyBike_reverse1.0,NONE,15.0,NONE,20.0,25.0,0.0,3,3
191.0,pa_6,E5,5,3,2,0,"easyBike_forward3.1,easyBike_forward3.0",NONE,"31.0,104.0",NONE,50.0,40.0,0.0,3,3
191.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
191.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
191.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
191.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
191.0,pa_8_rev,NEG_E7,5,3,3,0,"easyBike_reverse2.1,easyBike_reverse3.1,easyBike_reverse4.1",NONE,"49.0,43.0,34.0",NONE,75.0,60.0,0.0,2,3
192.0,pa_2,E0,4,3,4,2,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1","94.0,101.0,97.0,49.0","41.0,20.0",80.0,100.0,66.7,0,1
192.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
192.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
192.0,pa_3_rev,NEG_E1,4,3,1,0,easyBike_reverse1.0,NONE,16.0,NONE,20.0,25.0,0.0,3,3
192.0,pa_6,E5,5,3,2,0,"easyBike_forward3.1,easyBike_forward3.0",NONE,"32.0,105.0",NONE,50.0,40.0,0.0,3,3
192.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
192.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
192.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
192.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
192.0,pa_8_rev,NEG_E7,5,3,3,0,"easyBike_reverse2.1,easyBike_reverse3.1,easyBike_reverse4.1",NONE,"50.0,44.0,35.0",NONE,75.0,60.0,0.0,2,3
193.0,pa_2,E0,4,3,4,2,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1","95.0,102.0,98.0,50.0","42.0,21.0",80.0,100.0,66.7,0,1
193.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
193.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
193.0,pa_3_rev,NEG_E1,4,3,1,0,easyBike_reverse1.0,NONE,17.0,NONE,20.0,25.0,0.0,3,3
193.0,pa_6,E5,5,3,2,0,"easyBike_forward3.1,easyBike_forward3.0",NONE,"33.0,106.0",NONE,50.0,40.0,0.0,3,3
193.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
193.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
193.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
193.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
193.0,pa_8_rev,NEG_E7,5,3,3,0,"easyBike_reverse2.1,easyBike_reverse3.1,easyBike_reverse4.1",NONE,"51.0,45.0,36.0",NONE,75.0,60.0,0.0,2,3
194.0,pa_2,E0,4,3,4,2,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1","96.0,103.0,99.0,51.0","43.0,22.0",80.0,100.0,66.7,0,1
194.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
194.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
194.0,pa_3_rev,NEG_E1,4,3,1,0,easyBike_reverse1.0,NONE,18.0,NONE,20.0,25.0,0.0,3,3
194.0,pa_6,E5,5,3,2,0,"easyBike_forward3.1,easyBike_forward3.0",NONE,"34.0,107.0",NONE,50.0,40.0,0.0,3,3
194.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
194.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
194.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
194.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
194.0,pa_8_rev,NEG_E7,5,3,3,0,"easyBike_reverse2.1,easyBike_reverse3.1,easyBike_reverse4.1",NONE,"52.0,46.0,37.0",NONE,75.0,60.0,0.0,2,3
195.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","97.0,104.0,100.0,52.0","44.0,23.0,0.0",80.0,100.0,100.0,0,0
195.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
195.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
195.0,pa_3_rev,NEG_E1,4,3,1,0,easyBike_reverse1.0,NONE,19.0,NONE,20.0,25.0,0.0,3,3
195.0,pa_6,E5,5,3,2,0,"easyBike_forward3.1,easyBike_forward3.0",NONE,"35.0,108.0",NONE,50.0,40.0,0.0,3,3
195.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
195.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
195.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
195.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
195.0,pa_8_rev,NEG_E7,5,3,3,0,"easyBike_reverse2.1,easyBike_reverse3.1,easyBike_reverse4.1",NONE,"53.0,47.0,38.0",NONE,75.0,60.0,0.0,2,3
196.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","98.0,105.0,101.0,53.0","45.0,24.0,1.0",80.0,100.0,100.0,0,0
196.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
196.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
196.0,pa_3_rev,NEG_E1,4,3,1,0,easyBike_reverse1.0,NONE,20.0,NONE,20.0,25.0,0.0,3,3
196.0,pa_6,E5,5,3,2,0,"easyBike_forward3.1,easyBike_forward3.0",NONE,"36.0,109.0",NONE,50.0,40.0,0.0,3,3
196.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
196.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
196.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
196.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
196.0,pa_8_rev,NEG_E7,5,3,3,0,"easyBike_reverse2.1,easyBike_reverse3.1,easyBike_reverse4.1",NONE,"54.0,48.0,39.0",NONE,75.0,60.0,0.0,2,3
197.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","99.0,106.0,102.0,54.0","46.0,25.0,2.0",80.0,100.0,100.0,0,0
197.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
197.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
197.0,pa_3_rev,NEG_E1,4,3,1,0,easyBike_reverse1.0,NONE,21.0,NONE,20.0,25.0,0.0,3,3
197.0,pa_6,E5,5,3,2,0,"easyBike_forward3.1,easyBike_forward3.0",NONE,"37.0,110.0",NONE,50.0,40.0,0.0,3,3
197.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
197.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
197.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
197.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
197.0,pa_8_rev,NEG_E7,5,3,4,0,"easyBike_reverse2.1,easyBike_reverse3.0,easyBike_reverse3.1,easyBike_reverse4.1",NONE,"55.0,0.0,49.0,40.0",NONE,100.0,80.0,0.0,1,3
198.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","100.0,107.0,103.0,55.0","47.0,26.0,3.0",80.0,100.0,100.0,0,0
198.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
198.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
198.0,pa_3_rev,NEG_E1,4,3,1,0,easyBike_reverse1.0,NONE,22.0,NONE,20.0,25.0,0.0,3,3
198.0,pa_6,E5,5,3,2,0,"easyBike_forward3.1,easyBike_forward3.0",NONE,"38.0,111.0",NONE,50.0,40.0,0.0,3,3
198.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
198.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
198.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
198.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
198.0,pa_8_rev,NEG_E7,5,3,4,0,"easyBike_reverse2.1,easyBike_reverse3.0,easyBike_reverse3.1,easyBike_reverse4.1",NONE,"56.0,1.0,50.0,41.0",NONE,100.0,80.0,0.0,1,3
199.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","101.0,108.0,104.0,56.0","48.0,27.0,4.0",80.0,100.0,100.0,0,0
199.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
199.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
199.0,pa_3_rev,NEG_E1,4,3,1,0,easyBike_reverse1.0,NONE,23.0,NONE,20.0,25.0,0.0,3,3
199.0,pa_6,E5,5,3,2,0,"easyBike_forward3.1,easyBike_forward3.0",NONE,"39.0,112.0",NONE,50.0,40.0,0.0,3,3
199.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
199.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
199.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
199.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
199.0,pa_8_rev,NEG_E7,5,3,5,0,"easyBike_reverse2.1,easyBike_reverse3.0,easyBike_reverse3.1,easyBike_reverse2.0,easyBike_reverse4.1",NONE,"57.0,2.0,51.0,0.0,42.0",NONE,125.0,100.0,0.0,0,3
200.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","102.0,109.0,105.0,57.0","49.0,28.0,5.0",80.0,100.0,100.0,0,0
200.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
200.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
200.0,pa_3_rev,NEG_E1,4,3,1,0,easyBike_reverse1.0,NONE,24.0,NONE,20.0,25.0,0.0,3,3
200.0,pa_6,E5,5,3,2,0,"easyBike_forward3.1,easyBike_forward3.0",NONE,"40.0,113.0",NONE,50.0,40.0,0.0,3,3
200.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
200.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
200.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
200.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
200.0,pa_8_rev,NEG_E7,5,3,5,0,"easyBike_reverse2.1,easyBike_reverse3.0,easyBike_reverse3.1,easyBike_reverse2.0,easyBike_reverse4.1",NONE,"58.0,3.0,52.0,1.0,43.0",NONE,125.0,100.0,0.0,0,3
201.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","103.0,110.0,106.0,58.0","50.0,29.0,6.0",80.0,100.0,100.0,0,0
201.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
201.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
201.0,pa_3_rev,NEG_E1,4,3,1,0,easyBike_reverse1.0,NONE,25.0,NONE,20.0,25.0,0.0,3,3
201.0,pa_6,E5,5,3,2,0,"easyBike_forward3.1,easyBike_forward3.0",NONE,"41.0,114.0",NONE,50.0,40.0,0.0,3,3
201.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
201.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
201.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
201.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
201.0,pa_8_rev,NEG_E7,5,3,5,0,"easyBike_reverse2.1,easyBike_reverse3.0,easyBike_reverse3.1,easyBike_reverse2.0,easyBike_reverse4.1",NONE,"59.0,4.0,53.0,2.0,44.0",NONE,125.0,100.0,0.0,0,3
202.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","104.0,111.0,107.0,59.0","51.0,30.0,7.0",80.0,100.0,100.0,0,0
202.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
202.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
202.0,pa_3_rev,NEG_E1,4,3,1,0,easyBike_reverse1.0,NONE,26.0,NONE,20.0,25.0,0.0,3,3
202.0,pa_6,E5,5,3,2,0,"easyBike_forward3.1,easyBike_forward3.0",NONE,"42.0,115.0",NONE,50.0,40.0,0.0,3,3
202.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
202.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
202.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
202.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
202.0,pa_8_rev,NEG_E7,5,3,5,0,"easyBike_reverse2.1,easyBike_reverse3.0,easyBike_reverse3.1,easyBike_reverse2.0,easyBike_reverse4.1",NONE,"60.0,5.0,54.0,3.0,45.0",NONE,125.0,100.0,0.0,0,3
203.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","105.0,112.0,108.0,60.0","52.0,31.0,8.0",80.0,100.0,100.0,0,0
203.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
203.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
203.0,pa_3_rev,NEG_E1,4,3,1,0,easyBike_reverse1.0,NONE,27.0,NONE,20.0,25.0,0.0,3,3
203.0,pa_6,E5,5,3,2,0,"easyBike_forward3.1,easyBike_forward3.0",NONE,"43.0,116.0",NONE,50.0,40.0,0.0,3,3
203.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
203.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
203.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
203.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
203.0,pa_8_rev,NEG_E7,5,3,5,1,"easyBike_reverse2.1,easyBike_reverse3.0,easyBike_reverse3.1,easyBike_reverse2.0,easyBike_reverse4.1",easyBike_reverse4.0,"61.0,6.0,55.0,4.0,46.0",0.0,125.0,100.0,33.3,0,2
204.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","106.0,113.0,109.0,61.0","53.0,32.0,9.0",80.0,100.0,100.0,0,0
204.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
204.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
204.0,pa_3_rev,NEG_E1,4,3,1,0,easyBike_reverse1.0,NONE,28.0,NONE,20.0,25.0,0.0,3,3
204.0,pa_6,E5,5,3,2,0,"easyBike_forward3.1,easyBike_forward3.0",NONE,"44.0,117.0",NONE,50.0,40.0,0.0,3,3
204.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
204.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
204.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
204.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
204.0,pa_8_rev,NEG_E7,5,3,5,1,"easyBike_reverse2.1,easyBike_reverse3.0,easyBike_reverse3.1,easyBike_reverse2.0,easyBike_reverse4.1",easyBike_reverse4.0,"62.0,7.0,56.0,5.0,47.0",1.0,125.0,100.0,33.3,0,2
205.0,pa_2,E0,4,3,4,3,"easyBike_forward4.0,easyBike_forward2.0,easyBike_forward1.0,easyBike_forward1.1","easyBike_forward2.1,easyBike_forward4.1,easyBike_forward1.2","107.0,114.0,110.0,62.0","54.0,33.0,10.0",80.0,100.0,100.0,0,0
205.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
205.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
205.0,pa_3_rev,NEG_E1,4,3,1,0,easyBike_reverse1.0,NONE,29.0,NONE,20.0,25.0,0.0,3,3
205.0,pa_6,E5,5,3,2,0,"easyBike_forward3.1,easyBike_forward3.0",NONE,"45.0,118.0",NONE,50.0,40.0,0.0,3,3
205.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
205.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
205.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
205.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
